               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 146,            0.015861,            0.015461,          0.00073193,             0.87974,             0.72128,             0.77704,             0.51677,            0.027668,            0.024539,           0.0054436,            0.005215,            0.005215,            0.005215
                 147,            0.016135,             0.01564,          0.00067173,             0.87139,             0.73427,             0.76894,             0.51415,            0.028061,             0.02401,           0.0055562,            0.005182,            0.005182,            0.005182
                 148,            0.015783,            0.015325,           0.0006349,               0.829,             0.74954,             0.77791,             0.52196,            0.027401,            0.023331,           0.0055348,            0.005149,            0.005149,            0.005149
                 149,            0.016361,            0.016616,          0.00079727,             0.85132,             0.73571,             0.77563,             0.52055,            0.027359,            0.022909,           0.0053945,            0.005116,            0.005116,            0.005116
                 150,            0.015838,            0.014923,          0.00067767,              0.8829,             0.72797,             0.79722,             0.53583,            0.027306,            0.022987,           0.0050581,            0.005083,            0.005083,            0.005083
                 151,             0.01559,             0.01456,          0.00069269,             0.82836,              0.7147,              0.7716,              0.5225,            0.027185,            0.023161,            0.005351,             0.00505,             0.00505,             0.00505
                 152,            0.016079,            0.015709,           0.0006866,             0.84877,             0.74215,             0.77571,             0.51967,            0.027533,            0.023406,           0.0051611,            0.005017,            0.005017,            0.005017
                 153,             0.01602,            0.015243,           0.0008103,              0.9129,             0.69327,             0.76433,             0.51018,            0.027653,            0.024129,           0.0055519,            0.004984,            0.004984,            0.004984
                 154,            0.015392,            0.014854,           0.0006552,             0.89966,             0.70022,             0.75881,             0.50614,            0.027449,            0.023261,           0.0058244,            0.004951,            0.004951,            0.004951
                 155,            0.016181,            0.014888,          0.00058617,             0.91852,             0.68544,             0.75914,             0.50425,            0.027787,            0.023258,           0.0057763,            0.004918,            0.004918,            0.004918
                 156,            0.015521,            0.015929,          0.00063803,              0.9042,             0.69298,             0.76555,             0.51757,            0.027713,            0.023606,           0.0057622,            0.004885,            0.004885,            0.004885
                 157,            0.015381,            0.015647,          0.00065281,             0.87076,             0.73414,             0.77564,                0.52,            0.027693,             0.02393,           0.0056597,            0.004852,            0.004852,            0.004852
                 158,            0.015607,            0.014821,          0.00067221,             0.91236,              0.7241,             0.77293,             0.51041,            0.028215,            0.023634,           0.0057058,            0.004819,            0.004819,            0.004819
